uuid,item_volume,item_attractiveness,putaway_zone,initial_stock
A000431,6.776e-05,0.0003172013775602683,OPT-B-01-04,0
A000432,2.1632000000000002e-05,0.00013594344752582924,OPT-A-01-04,10
A000433,2.1875e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000434,3.0618e-05,0.0009969186151894145,OPT-A-01-04,10
A000435,3.4263e-05,0.001087547580206634,MERAKEZET,20
A000436,3.7908000000000004e-05,0.0035345296356715608,OPT-A-01-04,345
A000437,1.1216857142857146e-05,0.0,OPT-B-01-04,0
A000438,4.1553e-05,0.0029001268805510243,OPT-A-01-04,130
A000439,4.5198e-05,0.004712706180895414,OPT-A-01-04,23
A000440,0.0033357450597014927,0.0,OPT-B-01-04,0
A000441,4.8843000000000007e-05,0.0008609751676635853,OPT-A-01-04,80
A000442,5.2487999999999996e-05,0.0004984593075947072,OPT-A-01-04,5
A000443,5.6133e-05,0.0005890882726119267,OPT-A-01-04,0
A000444,5.9777999999999996e-05,0.0007703462026463658,OPT-A-01-04,51
A000445,6.7068e-05,0.00045314482508609753,OPT-A-01-04,3
A000446,6.9984e-05,4.5314482508609755e-05,OPT-B-01-04,14
A000447,7.435800000000001e-05,0.001087547580206634,OPT-A-01-04,4
A000448,8.1648e-05,0.00036251586006887804,OPT-A-01-04,14
A000449,7.1875e-05,4.5314482508609755e-05,OPT-B-01-04,5
A000450,8.893800000000001e-05,0.00045314482508609753,OPT-A-01-04,0
A000451,0.00010427200000000001,0.0008156606851549756,OPT-A-01-04,7
A000452,0.00011368000000000001,9.062896501721951e-05,OPT-A-01-04,0
A000453,0.000110808,0.0015860068878013414,OPT-A-01-04,17
A000454,0.00011664,0.00022657241254304877,OPT-A-01-04,17
A000455,0.000126846,0.0,OPT-B-01-04,4
A000456,3.15e-05,0.00018125793003443902,OPT-A-01-04,0
A000457,4.2284e-05,0.00013594344752582924,OPT-A-01-04,6
A000458,4.41e-05,4.5314482508609755e-05,OPT-A-01-04,0
A000459,4.86e-05,9.062896501721951e-05,OPT-B-01-04,1
A000460,6.534000000000001e-05,0.0002718868950516585,OPT-B-01-04,6
A000461,7.168e-05,0.00022657241254304877,OPT-A-01-04,8
A000462,6.659999999999999e-05,0.00022657241254304877,OPT-A-01-04,6
A000463,7.2e-05,0.00018125793003443902,OPT-B-01-04,0
A000464,9.256499999999999e-05,0.00018125793003443902,OPT-C-01-04,0
A000465,9.728e-05,0.00022657241254304877,OPT-C-01-04,1
A000466,9e-05,0.00013594344752582924,OPT-A-01-04,0
A000467,0.0001026,9.062896501721951e-05,OPT-B-01-04,13
A000468,0.00011159999999999999,0.00018125793003443902,OPT-C-01-04,0
A000469,0.000148955,0.0,OPT-C-01-04,3
A000470,4.86e-05,9.062896501721951e-05,OPT-C-01-04,0
A000471,7.11e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000472,0.0001395,0.0,PALLET-C,3
A000473,2.5920000000000003e-05,0.0,PALLET-C,6
A000474,4.41e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000475,3.6e-05,0.0,OPT-B-01-04,0
A000476,8.649e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000477,0.000110976,0.0002718868950516585,OPT-A-01-04,204
A000478,4.1553e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000479,5.1759000000000004e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000480,5.1759000000000004e-05,0.00022657241254304877,OPT-B-01-04,7
A000481,1.08e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000482,5.1894e-05,9.062896501721951e-05,OPT-B-01-04,6
A000483,7.106e-06,0.0,OPT-A-01-04,0
A000484,1.215e-06,0.0014500634402755121,OPT-A-01-04,20
A000485,3.024e-06,0.0,OPT-C-01-04,7
A000486,1.2788999999999999e-05,0.0,OPT-C-01-04,4
A000487,2.6623999999999998e-05,0.0003172013775602683,OPT-B-01-04,10
A000488,2.1640999999999998e-05,0.00013594344752582924,OPT-A-01-04,0
A000489,0.00012096,0.0,PALLET-C,0
A000490,1.8515e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000491,4.9409999999999996e-05,0.0006344027551205366,OPT-A-01-04,20
A000492,5.2487999999999996e-05,9.062896501721951e-05,OPT-C-01-04,0
A000493,0.0002944,0.00013594344752582924,OPT-C-01-04,0
A000494,0.00016116,4.5314482508609755e-05,OPT-C-01-04,0
A000495,0.00028,0.0,OPT-B-01-04,0
A000496,0.00019584,9.062896501721951e-05,OPT-C-01-04,34
A000497,2.366e-05,0.0,OPT-B-01-04,41
A000498,5.8029e-05,9.062896501721951e-05,OPT-A-01-04,0
A000499,2.3805e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000500,6.0264000000000004e-05,0.00022657241254304877,OPT-A-01-04,0
A000501,7.700400000000001e-05,4.5314482508609755e-05,OPT-C-01-04,4
A000502,5.0255000000000006e-05,0.0,OPT-B-01-04,28
A000503,6.6816e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000504,2.6656e-05,0.00013594344752582924,OPT-B-01-04,0
A000505,0.00023616,4.5314482508609755e-05,OPT-C-01-04,9
A000506,2.6496e-05,0.0,OPT-B-01-04,4
A000507,2.352e-05,0.0,OPT-B-01-04,0
A000508,0.000108544,4.5314482508609755e-05,OPT-B-01-04,0
A000509,3.48e-05,9.062896501721951e-05,OPT-C-01-04,0
A000510,2.7519999999999997e-06,0.00045314482508609753,OPT-A-01-04,0
A000511,1.7856000000000003e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000512,9.72e-06,0.0016766358528185609,OPT-A-01-04,10
A000513,0.0052291399068912685,4.5314482508609755e-05,OPT-B-01-04,0
A000514,0.000175,0.0,PALLET-B,0
A000515,2.5920000000000003e-05,0.0,OPT-C-01-04,0
A000516,9.727999999999999e-06,0.0,OPT-B-01-04,270
A000517,1.078e-05,0.0,OPT-C-01-04,0
A000518,1.3932e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000519,7.776e-06,0.00013594344752582924,OPT-C-01-04,20
A000520,8.092e-06,0.0002718868950516585,OPT-A-01-04,12
A000521,9.537e-06,0.0,OPT-C-01-04,0
A000522,1.0982e-05,0.00013594344752582924,OPT-C-01-04,0
A000523,1.3932e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000524,1.3872e-05,4.5314482508609755e-05,OPT-B-01-04,14
A000525,1.4035999999999999e-05,0.0,OPT-A-01-04,0
A000526,1.4993999999999999e-05,0.00036251586006887804,OPT-A-01-04,0
A000527,1.8963e-05,9.062896501721951e-05,OPT-B-01-04,0
A000528,1.53e-05,0.0,OPT-B-01-04,0
A000529,4.5e-05,0.002492296537973536,OPT-A-01-04,4
A000530,6e-05,0.0003172013775602683,OPT-C-01-04,16
A000531,3.887e-06,0.00045314482508609753,OPT-C-01-04,0
A000532,5.2919999999999995e-06,0.00013594344752582924,OPT-B-01-04,8
A000533,9.212e-06,0.0,OPT-B-01-04,139
A000534,7.776e-06,0.00036251586006887804,OPT-A-01-04,2
A000535,8.092e-06,0.001495377922784122,OPT-A-01-04,9
A000536,1.0692e-05,0.0012234910277324632,OPT-A-01-04,15
A000537,1.0692999999999999e-05,0.0002718868950516585,OPT-A-01-04,16
A000538,1.5523e-05,9.062896501721951e-05,OPT-C-01-04,0
A000539,1.1560000000000001e-05,0.0009969186151894145,OPT-A-01-04,15
A000540,1.1925e-05,4.5314482508609755e-05,OPT-B-01-04,40
A000541,1.6762e-05,0.00036251586006887804,OPT-A-01-04,1
A000542,1.8207e-05,0.00022657241254304877,OPT-B-01-04,0
A000543,1.9652e-05,4.5314482508609755e-05,OPT-A-01-04,11
A000544,2.1097e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000545,1.9455999999999998e-05,0.0004078303425774878,OPT-A-01-04,44
A000546,2.5432e-05,9.062896501721951e-05,OPT-B-01-04,10
A000547,3.4992e-05,0.0,OPT-B-01-04,0
A000548,3.8232e-05,0.0007703462026463658,OPT-A-01-04,15
A000549,3.9881999999999995e-05,0.0002718868950516585,OPT-A-01-04,68
A000550,4.2483e-05,0.0,OPT-B-01-04,0
A000551,5.0868e-05,0.0,OPT-C-01-04,26
A000552,5.4108e-05,0.0002718868950516585,OPT-A-01-04,10
A000553,2.3987e-05,9.062896501721951e-05,OPT-A-01-04,26
A000554,3.078e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000555,2.9766999999999998e-05,9.062896501721951e-05,OPT-C-01-04,0
A000556,3.726e-05,0.0002718868950516585,OPT-C-01-04,0
A000557,4.3928e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000558,1.4035999999999999e-05,4.5314482508609755e-05,OPT-B-01-04,3
A000559,1.4e-05,0.0005890882726119267,OPT-A-01-04,5
A000560,1.7199000000000003e-05,0.0011781765452238534,OPT-A-01-04,30
A000561,1.9404e-05,0.0002718868950516585,OPT-A-01-04,0
A000562,2.3716e-05,0.00022657241254304877,OPT-B-01-04,71
A000563,2.3814e-05,9.062896501721951e-05,OPT-A-01-04,0
A000564,2.6019e-05,0.0,OPT-B-01-04,0
A000565,3.0975999999999996e-05,9.062896501721951e-05,OPT-B-01-04,25
A000566,3.3396000000000003e-05,0.00022657241254304877,OPT-A-01-04,77
A000567,3.2634e-05,0.00013594344752582924,OPT-C-01-04,0
A000568,3.12e-05,0.0006797172376291463,OPT-A-01-04,71
A000569,4.7081000000000005e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000570,4.84e-05,0.0006797172376291463,OPT-A-01-04,13
A000571,5.2272e-05,0.0006797172376291463,OPT-A-01-04,0
A000572,5.292e-05,0.0011328620627152437,OPT-A-01-04,3
A000573,5.1200000000000004e-05,4.5314482508609755e-05,OPT-C-01-04,3
A000574,6.7276e-05,0.00022657241254304877,OPT-A-01-04,0
A000575,7.497e-05,0.0,OPT-B-01-04,10
A000576,9.196e-05,0.00018125793003443902,OPT-A-01-04,2
A000577,6.485599999999999e-05,0.0,OPT-C-01-04,6
A000578,2.5625e-05,0.0006797172376291463,OPT-C-01-04,0
A000579,3.1096e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000580,3.1875e-05,9.062896501721951e-05,OPT-C-01-04,0
A000581,4.125e-05,0.0006344027551205366,OPT-A-01-04,0
A000582,4.4375e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000583,5.125e-05,0.00013594344752582924,OPT-B-01-04,7
A000584,5.625e-05,0.0,OPT-C-01-04,20
A000585,6.8276e-05,0.0,OPT-C-01-04,25
A000586,6.875e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000587,8.8125e-05,0.00022657241254304877,OPT-C-01-04,0
A000588,0.00010125,0.0004984593075947072,OPT-A-01-04,10
A000589,7.8125e-05,4.5314482508609755e-05,OPT-C-01-04,1
A000590,5.4375e-05,9.062896501721951e-05,OPT-C-01-04,0
A000591,8.28e-05,0.00013594344752582924,OPT-MDK-14,1
A000592,6.2424e-05,0.0007250317201377561,OPT-MDK-14,0
A000593,1.0692e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000594,7.425e-06,4.5314482508609755e-05,OPT-B-01-04,9
A000595,2e-06,0.00013594344752582924,OPT-A-01-04,27
A000596,1.4449999999999999e-05,9.062896501721951e-05,OPT-C-01-04,0
A000597,1.458e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000598,7.35e-07,4.5314482508609755e-05,OPT-C-01-04,0
A000599,1.539e-06,0.0,PALLET-C,30
A000600,4.176e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000601,2.904e-06,4.5314482508609755e-05,OPT-B-01-04,953
A000602,2.511e-06,0.0,OPT-B-01-04,6
A000603,3.528e-06,0.0,OPT-C-01-04,24
A000604,3.146e-06,0.0,OPT-B-01-04,4
A000605,5.239e-06,4.5314482508609755e-05,OPT-A-01-04,0
A000606,6.912e-06,0.0,OPT-B-01-04,0
A000607,7e-06,0.0,OPT-C-01-04,5
A000608,2.232e-05,9.062896501721951e-05,OPT-C-01-04,0
A000609,2.496e-06,0.0,OPT-B-01-04,4
A000610,3.584e-06,0.0,OPT-B-01-04,0
A000611,2.0736e-05,4.5314482508609755e-05,OPT-B-01-04,28
A000612,1.512e-05,0.00022657241254304877,OPT-C-01-04,7
A000613,1.6416e-05,9.062896501721951e-05,OPT-B-01-04,0
A000614,2.1888e-05,0.00036251586006887804,OPT-A-01-04,15
A000615,1.28e-06,0.0,OPT-B-01-04,0
A000616,2.24e-06,4.5314482508609755e-05,OPT-A-01-04,0
A000617,4.8e-06,4.5314482508609755e-05,OPT-C-01-04,32
A000618,1.984e-06,9.062896501721951e-05,OPT-C-01-04,0
A000619,3.7e-06,4.5314482508609755e-05,OPT-B-01-04,30
A000620,3.7e-06,0.0,OPT-B-01-04,26
A000621,2.016e-05,0.00022657241254304877,OPT-B-01-04,0
A000622,7.84e-07,0.0020844661953960484,OPT-A-01-04,0
A000623,2.3490000000000003e-06,0.0,OPT-C-01-04,79
A000624,1.7e-06,0.0004078303425774878,OPT-A-01-04,0
A000625,3.2999999999999997e-06,4.5314482508609755e-05,OPT-B-01-04,0
A000626,3.6000000000000003e-06,0.0006797172376291463,OPT-A-01-04,7
A000627,1.7e-06,0.0003172013775602683,OPT-A-01-04,0
A000628,2.7e-06,9.062896501721951e-05,OPT-C-01-04,0
A000629,3.168e-06,0.00022657241254304877,OPT-B-01-04,0
A000630,3.456e-06,0.0004078303425774878,OPT-C-01-04,0
A000631,4.176e-06,9.062896501721951e-05,OPT-B-01-04,20
A000632,7.68e-06,0.00013594344752582924,OPT-C-01-04,0
A000633,6.25e-07,4.5314482508609755e-05,OPT-B-01-04,0
A000634,2.736e-06,0.0012688055102410732,OPT-A-01-04,43
A000635,1.6704e-05,4.5314482508609755e-05,OPT-A-01-04,0
A000636,9.537e-06,0.0002718868950516585,OPT-A-01-04,12
A000637,1.3199999999999999e-05,0.0,OPT-B-01-04,0
A000638,5.625e-06,4.5314482508609755e-05,OPT-A-01-04,105
A000639,6.6559999999999995e-06,9.062896501721951e-05,OPT-A-01-04,6
A000640,7.68e-06,0.0,OPT-C-01-04,6
A000641,4.312e-06,0.001314119992749683,OPT-A-01-04,27
A000642,1.3199999999999999e-05,0.0008609751676635853,OPT-A-01-04,15
A000643,4.5e-06,0.0008609751676635853,OPT-A-01-04,14
A000644,7.68e-07,0.0,OPT-B-01-04,164
A000645,1.782e-06,0.00013594344752582924,OPT-A-01-04,12
A000646,8.319999999999999e-07,0.0003172013775602683,OPT-A-01-04,0
A000647,9.6e-07,4.5314482508609755e-05,OPT-C-01-04,0
A000648,1.127e-06,0.00018125793003443902,OPT-B-01-04,13
A000649,3.392e-06,4.5314482508609755e-05,OPT-A-01-04,0
A000650,1.6200000000000002e-06,0.006253398586188146,OPT-A-01-04,0
A000651,1.1988e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000652,3.7999999999999996e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000653,4.562999999999999e-06,0.0,OPT-C-01-04,0
A000654,1.872e-06,0.0,OPT-B-01-04,5
A000655,2.736e-06,0.0,OPT-B-01-04,2
A000656,3.6099999999999997e-06,4.5314482508609755e-05,OPT-A-01-04,0
A000657,7.2e-07,0.00022657241254304877,OPT-B-01-04,0
A000658,1.5138e-05,4.5314482508609755e-05,OPT-C-01-04,20
A000659,8.464e-06,4.5314482508609755e-05,OPT-B-01-04,0
A000660,1.2168e-05,0.0017219503353271706,OPT-A-01-04,10
A000661,1.4112e-05,4.5314482508609755e-05,OPT-B-01-04,37
A000662,7.5e-05,0.0003172013775602683,OPT-B-01-04,12
A000663,4.623999999999999e-06,0.0,OPT-B-01-04,0
A000664,5.415e-06,4.5314482508609755e-05,OPT-A-01-04,6
A000665,6.615e-06,0.0,OPT-B-01-04,0
A000666,1.3121999999999999e-05,9.062896501721951e-05,OPT-B-01-04,0
A000667,1.8e-05,0.0,OPT-C-01-04,0
A000668,1.922e-05,0.00013594344752582924,OPT-C-01-04,0
A000669,4.455e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000670,3.1941e-05,0.0,OPT-B-01-04,0
A000671,4.86e-06,0.0,OPT-B-01-04,5
A000672,7.056e-06,0.0,OPT-B-01-04,5
A000673,1.5138e-05,0.0,OPT-B-01-04,0
A000674,3.7044e-05,0.0003172013775602683,OPT-C-01-04,0
A000675,1.859e-06,0.0002718868950516585,OPT-C-01-04,0
A000676,5.415e-06,0.0,OPT-B-01-04,3
A000677,1.8954000000000002e-05,0.0,OPT-C-01-04,0
A000678,2.43e-05,0.0009969186151894145,OPT-A-01-04,4
A000679,8.8e-06,0.00022657241254304877,OPT-C-01-04,0
A000680,1.425e-05,0.0004984593075947072,OPT-A-01-04,3
A000681,1.2393000000000001e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000682,2.912e-06,0.0014500634402755121,OPT-A-01-04,0
A000683,5.415e-06,0.0,OPT-C-01-04,10
A000684,0.00010278900000000001,0.00018125793003443902,OPT-B-01-04,0
A000685,5.6399999999999995e-05,0.0,OPT-A-01-04,0
A000686,0.000103092,0.0,OPT-B-01-04,1
A000687,9.6715e-05,4.5314482508609755e-05,OPT-A-01-04,0
A000688,2.736e-06,0.0032173282581112925,OPT-A-01-04,0
A000689,1.568e-06,0.0,OPT-B-01-04,5
A000690,1.4400000000000001e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000691,2.88e-07,4.5314482508609755e-05,OPT-B-01-04,2
A000692,5e-07,9.062896501721951e-05,OPT-A-01-04,19
A000693,1.365e-06,0.00036251586006887804,OPT-A-01-04,10
A000694,2.8879999999999997e-06,0.0004078303425774878,OPT-A-01-04,42
A000695,3.402e-06,0.0002718868950516585,OPT-A-01-04,0
A000696,4.18e-06,9.062896501721951e-05,OPT-C-01-04,0
A000697,4.41e-06,0.0004078303425774878,OPT-A-01-04,960
A000698,6.05e-06,9.062896501721951e-05,OPT-C-01-04,0
A000699,2.584e-06,0.00022657241254304877,OPT-A-01-04,8
A000700,1.35e-05,0.0,PALLET-B,0
A000701,3.0258e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000702,6.05e-06,0.0020844661953960484,OPT-A-01-04,11
A000703,8.424e-06,4.5314482508609755e-05,OPT-B-01-04,0
A000704,3.99e-06,0.01282399854993656,OPT-A-01-04,144
A000705,0.0018137378062678062,0.0,OPT-B-01-04,849
A000706,3.2e-07,4.5314482508609755e-05,OPT-B-01-04,0
A000707,1.3720000000000002e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000708,3.63e-07,0.0,OPT-C-01-04,0
A000709,3.2999999999999997e-06,0.0,OPT-C-01-04,0
A000710,1.53e-06,0.00036251586006887804,OPT-C-01-04,0
A000711,2.166e-06,0.0,OPT-C-01-04,108
A000712,4.032e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000713,7.5330000000000006e-06,4.5314482508609755e-05,OPT-B-01-04,0
A000714,8.019e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000715,4.032e-06,0.0002718868950516585,OPT-C-01-04,0
A000716,2.04e-06,0.0006344027551205366,OPT-A-01-04,0
A000717,3.9e-06,0.00022657241254304877,OPT-C-01-04,3
A000718,5.022e-06,4.5314482508609755e-05,OPT-C-01-04,10
A000719,6.3e-06,0.0003172013775602683,OPT-A-01-04,10
A000720,7.488e-06,9.062896501721951e-05,OPT-B-01-04,0
A000721,1.1664e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000722,2.2440000000000002e-05,0.00018125793003443902,OPT-B-01-04,2
A000723,1.5979e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000724,2.3120000000000002e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000725,2.3120000000000002e-05,9.062896501721951e-05,OPT-C-01-04,0
A000726,3.0625e-05,9.062896501721951e-05,OPT-B-01-04,2
A000727,1.2544e-05,9.062896501721951e-05,OPT-B-01-04,20
A000728,1.9602e-05,0.00013594344752582924,OPT-C-01-04,0
A000729,2.3273e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000730,2.3120000000000002e-05,0.0003172013775602683,OPT-C-01-04,7
A000731,3.6099999999999997e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000732,7.488e-06,0.00013594344752582924,OPT-C-01-04,10
A000733,1.1830000000000002e-06,9.062896501721951e-05,OPT-A-01-04,0
A000734,2.592e-06,9.062896501721951e-05,OPT-B-01-04,0
A000735,2.048e-06,9.062896501721951e-05,OPT-B-01-04,0
A000736,4.41e-06,0.011464564074678267,OPT-A-01-04,8
A000737,2.601e-06,0.00018125793003443902,OPT-B-01-04,114
A000738,2.592e-06,0.002945441363059634,OPT-A-01-04,18
A000739,1.014e-06,4.5314482508609755e-05,OPT-B-01-04,40
A000740,3.0870000000000003e-06,0.0,OPT-B-01-04,7
A000741,7.26e-06,9.062896501721951e-05,OPT-B-01-04,0
A000742,7.4969999999999995e-06,0.00045314482508609753,OPT-B-01-04,0
A000743,6.6e-07,0.00018125793003443902,OPT-A-01-04,24
A000744,4.7880000000000006e-06,0.00013594344752582924,OPT-A-01-04,10
A000745,7.7e-06,4.5314482508609755e-05,OPT-B-01-04,3
A000746,7.3920000000000005e-06,0.0009516041326808048,OPT-A-01-04,6
A000747,1.8e-05,0.0,OPT-C-01-04,188
A000748,1.17e-06,0.00022657241254304877,OPT-C-01-04,17
A000749,2.584e-06,0.0007250317201377561,OPT-A-01-04,0
A000750,2.584e-06,0.00022657241254304877,OPT-A-01-04,308
A000751,3.99e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000752,3.99e-06,0.0007703462026463658,OPT-A-01-04,2
A000753,1.014e-06,0.00022657241254304877,OPT-B-01-04,42
A000754,2.0399999999999998e-05,0.0,OPT-B-01-04,15
A000755,3.23e-06,0.0005890882726119267,OPT-A-01-04,0
A000756,5.324e-06,4.5314482508609755e-05,OPT-B-01-04,22
A000757,6.5999999999999995e-06,9.062896501721951e-05,OPT-B-01-04,0
A000758,1.0206e-05,0.0009516041326808048,OPT-A-01-04,2
A000759,1.404e-05,0.0,OPT-C-01-04,10
A000760,1.458e-05,0.0004078303425774878,OPT-A-01-04,99
A000761,3.3948e-05,4.5314482508609755e-05,OPT-C-01-04,55
A000762,1.568e-06,0.001314119992749683,OPT-A-01-04,2
A000763,3.4e-06,0.005981511691136488,OPT-A-01-04,16
A000764,3.6000000000000003e-06,0.0025376110204821463,OPT-A-01-04,10
A000765,6.912e-06,0.012325539242341853,OPT-A-01-04,112
A000766,1.0206e-05,0.011419249592169658,OPT-A-01-04,368
A000767,1.4400000000000001e-05,0.001087547580206634,OPT-A-01-04,104
A000768,1.9652e-05,0.00022657241254304877,OPT-A-01-04,0
A000769,1.1759999999999998e-06,0.00018125793003443902,OPT-C-01-04,0
A000770,2.2679999999999997e-06,0.001087547580206634,OPT-A-01-04,14
A000771,6e-07,0.0,OPT-C-01-04,20
A000772,1.615e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000773,2.508e-06,0.0009516041326808048,OPT-A-01-04,20
A000774,5.184e-06,0.0,OPT-B-01-04,0
A000775,2.6136e-05,9.062896501721951e-05,OPT-B-01-04,0
A000776,6.195199999999999e-05,0.0,OPT-B-01-04,20
A000777,6.929999999999999e-05,0.0,PALLET-C,5
A000778,0.00014161000000000002,0.0,OPT-C-01-04,0
A000779,0.000169,0.00018125793003443902,OPT-A-01-04,0
A000780,1.2555e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000781,4.352e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000782,1.04e-05,0.00018125793003443902,OPT-A-01-04,1
A000783,4.608e-06,0.00036251586006887804,OPT-B-01-04,40
A000784,1.3e-06,0.0009062896501721951,OPT-A-01-04,165
A000785,4.352e-06,0.0007703462026463658,OPT-B-01-04,1
A000786,5.202e-06,4.5314482508609755e-05,OPT-A-01-04,0
A000787,3.042e-06,4.5314482508609755e-05,OPT-B-01-04,16
A000788,2.0000000000000002e-07,0.0010422330976980242,OPT-A-01-04,25
A000789,3.6000000000000003e-06,0.00018125793003443902,OPT-B-01-04,121
A000790,2.52e-06,0.00022657241254304877,OPT-B-01-04,4
A000791,9.9e-07,0.0026735544680079756,OPT-A-01-04,4
A000792,1.5e-06,0.00036251586006887804,OPT-A-01-04,6
A000793,1.89e-06,0.00018125793003443902,OPT-B-01-04,20
A000794,3.6000000000000003e-06,4.5314482508609755e-05,OPT-A-01-04,0
A000795,5.72e-07,0.0004984593075947072,OPT-A-01-04,30
A000796,1.17e-06,0.0,OPT-B-01-04,1
A000797,3.45e-06,0.0002718868950516585,OPT-A-01-04,0
A000798,4.232e-06,4.5314482508609755e-05,OPT-A-01-04,0
A000799,5.07e-07,4.5314482508609755e-05,OPT-B-01-04,0
A000800,2.7e-05,0.0,OPT-A-01-04,0
A000801,1.0000000000000001e-07,0.0,PALLET-C,0
A000802,2.88e-07,0.00013594344752582924,OPT-B-01-04,20
A000803,3.92e-07,0.0,OPT-C-01-04,0
A000804,5.12e-07,0.0,OPT-B-01-04,137
A000805,1.2e-06,0.0006797172376291463,OPT-A-01-04,0
A000806,1.058e-06,0.00013594344752582924,OPT-C-01-04,0
A000807,1.458e-06,4.5314482508609755e-05,OPT-C-01-04,47
A000808,2.7e-06,0.0003172013775602683,OPT-B-01-04,0
A000809,4.332e-06,4.5314482508609755e-05,OPT-C-01-04,60
A000810,2.56e-07,0.000543773790103317,OPT-A-01-04,12
A000811,8.000000000000001e-07,0.0,OPT-C-01-04,100
A000812,1.152e-06,0.0003172013775602683,OPT-C-01-04,0
A000813,2.7e-06,9.062896501721951e-05,OPT-C-01-04,0
A000814,3.675e-06,0.0,OPT-B-01-04,0
A000815,8.000000000000001e-07,0.00013594344752582924,OPT-A-01-04,2
A000816,8.82e-07,0.0,OPT-B-01-04,7
A000817,4.0000000000000003e-07,4.5314482508609755e-05,OPT-A-01-04,0
A000818,2.4037e-05,4.5314482508609755e-05,OPT-B-01-04,0
A000819,2.4e-06,9.062896501721951e-05,OPT-B-01-04,0
A000820,5.625e-06,0.00018125793003443902,OPT-C-01-04,0
A000821,6.25e-07,4.5314482508609755e-05,OPT-C-01-04,0
A000822,7.84e-07,0.0,OPT-C-01-04,0
A000823,5.76e-07,4.5314482508609755e-05,OPT-B-01-04,0
A000824,7.84e-07,0.0,OPT-C-01-04,0
A000825,1.568e-06,0.0,OPT-C-01-04,0
A000826,1.25e-06,4.5314482508609755e-05,OPT-C-01-04,0
A000827,6.75e-07,0.00022657241254304877,OPT-B-01-04,3
A000828,8.67e-07,0.0,OPT-C-01-04,0
A000829,3.6000000000000003e-06,9.062896501721951e-05,OPT-B-01-04,10
A000830,1.0583999999999999e-05,0.0003172013775602683,OPT-A-01-04,2
A000831,4.096e-06,0.0,OPT-B-01-04,25
A000832,4.623999999999999e-06,9.062896501721951e-05,OPT-C-01-04,0
A000833,0.0003310767893145161,0.0,OPT-B-01-04,0
A000834,1.152e-06,0.0,OPT-B-01-04,0
A000835,7.5e-06,9.062896501721951e-05,OPT-C-01-04,0
A000836,1.44e-07,0.005845568243610658,OPT-A-01-04,0
A000837,6.48e-07,0.00022657241254304877,OPT-C-01-04,3
A000838,5.29e-07,0.00018125793003443902,OPT-C-01-04,0
A000839,2.7e-06,0.00045314482508609753,OPT-A-01-04,0
A000840,4.107e-06,0.00018125793003443902,OPT-A-01-04,0
A000841,1.2544e-05,4.5314482508609755e-05,OPT-C-01-04,0
A000842,0.0033357450597014927,0.0,OPT-B-01-04,0
A000843,1.152e-06,0.00036251586006887804,OPT-B-01-04,3
A000844,6.75e-07,4.5314482508609755e-05,OPT-A-01-04,0
A000845,2.116e-06,9.062896501721951e-05,OPT-C-01-04,0
A000846,6e-07,4.5314482508609755e-05,OPT-B-01-04,0
A000847,5.29e-07,0.0011781765452238534,OPT-A-01-04,0
A000848,8.82e-07,0.00013594344752582924,OPT-B-01-04,0
