date,uuid,quantity
2021-01-18,A028886,2
2021-01-18,A030107,1
2021-01-19,A013860,1
2021-01-19,A014782,5
2021-01-19,A014940,10
2021-01-19,A015334,1
2021-01-19,A016034,1
2021-01-19,A016122,1
2021-01-19,A016639,5
2021-01-19,A017360,1
2021-01-19,A017381,2
2021-01-19,A017398,2
2021-01-19,A017443,1
2021-01-19,A017514,1
2021-01-19,A017843,2
2021-01-19,A018651,1
2021-01-19,A018667,1
2021-01-19,A019021,1
2021-01-19,A019774,1
2021-01-19,A020710,2
2021-01-19,A020809,2
2021-01-19,A021775,2
2021-01-19,A024088,1
2021-01-19,A024200,4
2021-01-19,A024240,1
2021-01-19,A024426,2
2021-01-19,A024652,4
2021-01-19,A024886,1
2021-01-19,A025974,1
2021-01-19,A026020,1
2021-01-19,A026676,1
2021-01-19,A027121,3
2021-01-19,A027453,1
2021-01-19,A027486,1
2021-01-19,A027804,1
2021-01-19,A027900,1
2021-01-19,A029096,1
2021-01-19,A030223,1
2021-01-19,A030285,1
2021-01-20,A000028,15
2021-01-20,A000082,50
2021-01-20,A000086,25
2021-01-20,A000089,20
2021-01-20,A000092,200
2021-01-20,A000093,50
2021-01-20,A000119,20
2021-01-20,A000128,40
2021-01-20,A000165,20
2021-01-20,A000179,20
2021-01-20,A000188,10
2021-01-20,A000193,2
2021-01-20,A000211,3
2021-01-20,A000269,20
2021-01-20,A000278,18
2021-01-20,A000279,3
2021-01-20,A000310,10
2021-01-20,A000343,3
2021-01-20,A000409,20
2021-01-20,A000434,10
2021-01-20,A000439,20
2021-01-20,A000441,15
2021-01-20,A000442,40
2021-01-20,A000443,5
2021-01-20,A000448,10
2021-01-20,A000449,3
2021-01-20,A000450,3
2021-01-20,A000502,2
2021-01-20,A000505,4
2021-01-20,A000512,10
2021-01-20,A000526,18
2021-01-20,A000530,2
2021-01-20,A000541,20
2021-01-20,A000543,2
2021-01-20,A000580,36
2021-01-20,A000581,10
2021-01-20,A000585,3
2021-01-20,A000601,3
2021-01-20,A000678,2
2021-01-20,A000716,2
2021-01-20,A000736,200
2021-01-20,A000738,20
2021-01-20,A000755,10
2021-01-20,A000762,20
2021-01-20,A000789,20
2021-01-20,A000795,10
2021-01-20,A000797,10
2021-01-20,A000842,2
2021-01-20,A000847,2
2021-01-20,A000870,6
2021-01-20,A000893,5
2021-01-20,A000976,5
2021-01-20,A001009,30
2021-01-20,A001017,5
2021-01-20,A001019,10
2021-01-20,A001040,13
2021-01-20,A001042,2
2021-01-20,A001045,2
2021-01-20,A001049,2
2021-01-20,A001092,3
2021-01-20,A001109,2
2021-01-20,A001118,2
2021-01-20,A001140,50
2021-01-20,A001149,100
2021-01-20,A001154,6
2021-01-20,A001158,8
2021-01-20,A001159,9
2021-01-20,A001162,3
2021-01-20,A001177,5
2021-01-20,A001178,1
2021-01-20,A001181,1
2021-01-20,A001182,1
2021-01-20,A001191,4
2021-01-20,A001207,2
2021-01-20,A001208,4
2021-01-20,A001216,6
2021-01-20,A001220,60
2021-01-20,A001225,15
2021-01-20,A001232,19
2021-01-20,A001237,10
2021-01-20,A001238,20
2021-01-20,A001249,45
2021-01-20,A001250,100
2021-01-20,A001274,15
2021-01-20,A001277,3
2021-01-20,A001315,5
2021-01-20,A001325,10
2021-01-20,A001332,4
2021-01-20,A001372,10
2021-01-20,A001380,2
2021-01-20,A001390,10
2021-01-20,A001391,3
2021-01-20,A001392,3
2021-01-20,A001393,3
2021-01-20,A001429,3
2021-01-20,A001430,12
2021-01-20,A001435,18
2021-01-20,A001436,10
2021-01-20,A001437,60
2021-01-20,A001445,6
2021-01-20,A001448,80
2021-01-20,A001451,6
2021-01-20,A001503,1
2021-01-20,A001504,2
2021-01-20,A001520,6
2021-01-20,A001523,3
2021-01-20,A001552,1
2021-01-20,A001575,40
2021-01-20,A001579,4
2021-01-20,A001585,24
2021-01-20,A001632,20
2021-01-20,A001635,50
2021-01-20,A001638,25
2021-01-20,A001640,200
2021-01-20,A001654,100
2021-01-20,A001659,360
2021-01-20,A001668,100
2021-01-20,A001682,80
2021-01-20,A001720,60
2021-01-20,A001721,20
2021-01-20,A001749,15
2021-01-20,A001904,2
2021-01-20,A001958,6
2021-01-20,A001990,10
2021-01-20,A002115,1
2021-01-20,A002153,10
2021-01-20,A002322,2
2021-01-20,A002328,12
2021-01-20,A002361,10
2021-01-20,A002367,2
2021-01-20,A002393,2
2021-01-20,A002395,10
2021-01-20,A002396,4
2021-01-20,A002413,2
2021-01-20,A002423,3
2021-01-20,A002429,1
2021-01-20,A002438,1
2021-01-20,A002439,3
2021-01-20,A002440,2
2021-01-20,A002441,1
2021-01-20,A002447,1
2021-01-20,A002463,3
2021-01-20,A002495,1
2021-01-20,A002530,2
2021-01-20,A002557,20
2021-01-20,A002575,1
2021-01-20,A002599,12
2021-01-20,A002600,18
2021-01-20,A002610,20
2021-01-20,A002645,1
2021-01-20,A002667,4
2021-01-20,A002673,10
2021-01-20,A002688,4
2021-01-20,A002748,4
2021-01-20,A002749,96
2021-01-20,A002767,3
2021-01-20,A002782,4
2021-01-20,A002784,36
2021-01-20,A002785,25
2021-01-20,A002790,2
2021-01-20,A002809,1
2021-01-20,A002815,1
2021-01-20,A002820,2
2021-01-20,A002830,2
2021-01-20,A002831,170
2021-01-20,A002833,200
2021-01-20,A002835,51
2021-01-20,A002840,54
2021-01-20,A002857,1
2021-01-20,A002889,7
2021-01-20,A002900,1
2021-01-20,A002965,1
2021-01-20,A002984,3
2021-01-20,A002989,3
2021-01-20,A002990,2
2021-01-20,A002997,2
2021-01-20,A003005,1
2021-01-20,A003010,2
2021-01-20,A003057,15
2021-01-20,A003058,15
2021-01-20,A003062,4
2021-01-20,A003063,47
2021-01-20,A003064,8
2021-01-20,A003075,1
2021-01-20,A003085,1
2021-01-20,A003091,1
2021-01-20,A003094,3
2021-01-20,A003095,4
2021-01-20,A003108,3
2021-01-20,A003137,1
2021-01-20,A003138,2
2021-01-20,A003139,70
2021-01-20,A003142,3
2021-01-20,A003143,14
2021-01-20,A003144,5
2021-01-20,A003145,18
2021-01-20,A003151,2
2021-01-20,A003152,3
2021-01-20,A003163,1
2021-01-20,A003177,1
2021-01-20,A003182,1
2021-01-20,A003183,2
2021-01-20,A003190,4
2021-01-20,A003203,1
2021-01-20,A003206,1
2021-01-20,A003207,1
2021-01-20,A003213,1
2021-01-20,A003218,1
2021-01-20,A003220,1
2021-01-20,A003222,1
2021-01-20,A003225,1
2021-01-20,A003231,4
2021-01-20,A003232,1
2021-01-20,A003237,2
2021-01-20,A003238,1
2021-01-20,A003248,1
2021-01-20,A003258,5
2021-01-20,A003260,5
2021-01-20,A003262,4
2021-01-20,A003264,3
2021-01-20,A003269,4
2021-01-20,A003270,24
2021-01-20,A003271,50
2021-01-20,A003274,5
2021-01-20,A003276,3
2021-01-20,A003296,1
2021-01-20,A003297,4
2021-01-20,A003354,4
2021-01-20,A003356,1
2021-01-20,A003357,1
2021-01-20,A003359,4
2021-01-20,A003361,4
2021-01-20,A003372,2
2021-01-20,A003388,1
2021-01-20,A003394,6
2021-01-20,A003403,10
2021-01-20,A003409,5
2021-01-20,A003420,2
2021-01-20,A003433,2
2021-01-20,A003438,17
2021-01-20,A003445,12
2021-01-20,A003451,1
2021-01-20,A003455,2
2021-01-20,A003457,2
2021-01-20,A003459,10
2021-01-20,A003466,4
2021-01-20,A003476,2
2021-01-20,A003477,10
2021-01-20,A003478,1
2021-01-20,A003534,3
2021-01-20,A003616,2
2021-01-20,A003618,5
2021-01-20,A003624,9
2021-01-20,A003633,1
2021-01-20,A003634,20
2021-01-20,A003637,32
2021-01-20,A003638,13
2021-01-20,A003640,5
2021-01-20,A003641,20
2021-01-20,A003648,10
2021-01-20,A003685,6
2021-01-20,A003707,14
2021-01-20,A003710,68
2021-01-20,A003721,3
2021-01-20,A003724,18
2021-01-20,A003741,2
2021-01-20,A003743,6
2021-01-20,A003744,3
2021-01-20,A003759,2
2021-01-20,A003762,1
2021-01-20,A003782,2
2021-01-20,A003828,1
2021-01-20,A003831,2
2021-01-20,A003849,2
2021-01-20,A003861,50
2021-01-20,A003872,980
2021-01-20,A003883,1
2021-01-20,A003885,13
2021-01-20,A003886,4
2021-01-20,A003888,7
2021-01-20,A003933,10
2021-01-20,A003936,5
2021-01-20,A003938,7
2021-01-20,A003940,14
2021-01-20,A003945,1
2021-01-20,A003966,3
2021-01-20,A003996,57
2021-01-20,A003999,4
2021-01-20,A004014,1
2021-01-20,A004046,3
2021-01-20,A004082,7
2021-01-20,A004084,2
2021-01-20,A004085,3
2021-01-20,A004118,2
2021-01-20,A004121,2
2021-01-20,A004123,41
2021-01-20,A004169,1
2021-01-20,A004183,3
2021-01-20,A004186,1
2021-01-20,A004187,12
2021-01-20,A004190,22
2021-01-20,A004192,4
2021-01-20,A004195,1
2021-01-20,A004197,2
2021-01-20,A004198,1
2021-01-20,A004200,16
2021-01-20,A004210,3
2021-01-20,A004238,1
2021-01-20,A004253,1
2021-01-20,A004280,1
2021-01-20,A004334,2
2021-01-20,A004342,7
2021-01-20,A004347,5
2021-01-20,A004364,10
2021-01-20,A004370,10
2021-01-20,A004373,20
2021-01-20,A004374,5
2021-01-20,A004376,120
2021-01-20,A004378,30
2021-01-20,A004379,30
2021-01-20,A004380,26
2021-01-20,A004382,14
2021-01-20,A004383,3
2021-01-20,A004394,2
2021-01-20,A004396,10
2021-01-20,A004398,15
2021-01-20,A004418,20
2021-01-20,A004419,90
2021-01-20,A004425,3
2021-01-20,A004427,10
2021-01-20,A004431,15
2021-01-20,A004432,7
2021-01-20,A004436,45
2021-01-20,A004441,70
2021-01-20,A004444,2
2021-01-20,A004457,100
2021-01-20,A004475,2
2021-01-20,A004476,20
2021-01-20,A004509,3
2021-01-20,A004516,10
2021-01-20,A004517,11
2021-01-20,A004521,1
2021-01-20,A004526,4
2021-01-20,A004531,3
2021-01-20,A004539,1
2021-01-20,A004544,9
2021-01-20,A004547,1
2021-01-20,A004556,1
2021-01-20,A004560,8
2021-01-20,A004565,11
2021-01-20,A004585,1
2021-01-20,A004608,1
2021-01-20,A004627,2
2021-01-20,A004629,2
2021-01-20,A004645,1
2021-01-20,A004654,6
2021-01-20,A004659,18
2021-01-20,A004666,2
2021-01-20,A004667,2
2021-01-20,A004671,10
2021-01-20,A004679,4
2021-01-20,A004686,3
2021-01-20,A004690,2
2021-01-20,A004696,55
2021-01-20,A004697,2
2021-01-20,A004712,6
2021-01-20,A004718,95
2021-01-20,A004719,30
2021-01-20,A004730,3
2021-01-20,A004732,2
2021-01-20,A004740,8
2021-01-20,A004746,25
2021-01-20,A004786,2
2021-01-20,A004804,2
2021-01-20,A004833,30
2021-01-20,A004834,3
2021-01-20,A004853,3
2021-01-20,A004856,6
2021-01-20,A004857,1
2021-01-20,A004863,40
2021-01-20,A004865,14
2021-01-20,A004867,2
2021-01-20,A004868,110
2021-01-20,A004870,47
2021-01-20,A004871,1
2021-01-20,A004874,10
2021-01-20,A004875,11
2021-01-20,A004876,4
2021-01-20,A004877,1
2021-01-20,A004880,17
2021-01-20,A004889,1
2021-01-20,A004896,1
2021-01-20,A004901,2
2021-01-20,A004904,46
2021-01-20,A004947,1
2021-01-20,A004950,2
2021-01-20,A004953,1
2021-01-20,A004956,22
2021-01-20,A004959,1
2021-01-20,A004978,2
2021-01-20,A004981,2
2021-01-20,A004982,1
2021-01-20,A004983,1
2021-01-20,A005085,3
2021-01-20,A005105,1
2021-01-20,A005152,1
2021-01-20,A005199,1
2021-01-20,A005287,2
2021-01-20,A005325,2
2021-01-20,A005361,15
2021-01-20,A005384,2
2021-01-20,A005447,1
2021-01-20,A005509,2
2021-01-20,A005534,3
2021-01-20,A005567,1
2021-01-20,A005574,1
2021-01-20,A005579,1
2021-01-20,A005604,2
2021-01-20,A005689,6
2021-01-20,A005691,2
2021-01-20,A005702,18
2021-01-20,A005705,25
2021-01-20,A005707,2
2021-01-20,A005743,1
2021-01-20,A005744,1
2021-01-20,A005752,2
2021-01-20,A005757,1
2021-01-20,A005758,1
2021-01-20,A005859,2
2021-01-20,A006033,1
2021-01-20,A006073,3
2021-01-20,A006086,1
2021-01-20,A006095,1
2021-01-20,A006141,3
2021-01-20,A006151,6
2021-01-20,A006160,3
2021-01-20,A006164,5
2021-01-20,A006166,3
2021-01-20,A006173,12
2021-01-20,A006178,2
2021-01-20,A006192,2
2021-01-20,A006206,5
2021-01-20,A006236,2
2021-01-20,A006237,1
2021-01-20,A006273,3
2021-01-20,A006274,2
2021-01-20,A006283,5
2021-01-20,A006284,5
2021-01-20,A006322,1
2021-01-20,A006323,2
2021-01-20,A006327,1
2021-01-20,A006627,2
2021-01-20,A006632,6
2021-01-20,A006639,2
2021-01-20,A006640,5
2021-01-20,A006642,1
2021-01-20,A006645,1
2021-01-20,A006656,3
2021-01-20,A006661,10
2021-01-20,A006665,12
2021-01-20,A006669,3
2021-01-20,A006689,1
2021-01-20,A006702,3
2021-01-20,A006703,2
2021-01-20,A006704,2
2021-01-20,A006728,4
2021-01-20,A006743,2
2021-01-20,A006748,1
2021-01-20,A006750,2
2021-01-20,A006763,1
2021-01-20,A006780,2
2021-01-20,A006781,3
2021-01-20,A006783,13
2021-01-20,A006793,1
2021-01-20,A006806,1
2021-01-20,A006807,1
2021-01-20,A006812,5
2021-01-20,A006815,2
2021-01-20,A006824,3
2021-01-20,A006871,1
2021-01-20,A006898,70
2021-01-20,A006904,15
2021-01-20,A006905,68
2021-01-20,A006906,2
2021-01-20,A006907,50
2021-01-20,A006908,60
2021-01-20,A006909,115
2021-01-20,A006950,2
2021-01-20,A006964,20
2021-01-20,A006966,2
2021-01-20,A006968,20
2021-01-20,A006972,2
2021-01-20,A006985,1
2021-01-20,A006996,1
2021-01-20,A007016,1
2021-01-20,A007028,1
2021-01-20,A007121,1
2021-01-20,A007123,22
2021-01-20,A007126,20
2021-01-20,A007141,2
2021-01-20,A007143,14
2021-01-20,A007144,48
2021-01-20,A007151,2
2021-01-20,A007180,3
2021-01-20,A007182,3
2021-01-20,A007183,6
2021-01-20,A007245,18
2021-01-20,A007274,1
2021-01-20,A007282,3
2021-01-20,A007290,6
2021-01-20,A007314,7
2021-01-20,A007323,1
2021-01-20,A007358,1
2021-01-20,A007377,2
2021-01-20,A007379,3
2021-01-20,A007393,15
2021-01-20,A007398,5
2021-01-20,A007419,5
2021-01-20,A007420,4
2021-01-20,A007422,62
2021-01-20,A007437,8
2021-01-20,A007445,1
2021-01-20,A007466,1
2021-01-20,A007504,20
2021-01-20,A007554,15
2021-01-20,A007564,90
2021-01-20,A007572,19
2021-01-20,A007573,100
2021-01-20,A007605,3
2021-01-20,A007665,1
2021-01-20,A007679,5
2021-01-20,A007684,20
2021-01-20,A007685,7
2021-01-20,A007693,30
2021-01-20,A007703,100
2021-01-20,A007715,12
2021-01-20,A007722,2
2021-01-20,A007739,17
2021-01-20,A007744,9
2021-01-20,A007758,3
2021-01-20,A007776,1
2021-01-20,A007831,2
2021-01-20,A007843,1
2021-01-20,A007852,2
2021-01-20,A007866,1
2021-01-20,A007875,30
2021-01-20,A007876,4
2021-01-20,A007892,4
2021-01-20,A007898,3
2021-01-20,A007912,20
2021-01-20,A007917,6
2021-01-20,A007927,5
2021-01-20,A007934,15
2021-01-20,A007940,6
2021-01-20,A007969,6
2021-01-20,A007973,5
2021-01-20,A008002,1
2021-01-20,A008033,175
2021-01-20,A008037,5
2021-01-20,A008039,2
2021-01-20,A008043,13
2021-01-20,A008045,2
2021-01-20,A008048,4
2021-01-20,A008051,9
2021-01-20,A008065,1
2021-01-20,A008082,1
2021-01-20,A008095,3
2021-01-20,A008153,30
2021-01-20,A008164,3
2021-01-20,A008166,2
2021-01-20,A008183,22
2021-01-20,A008190,22
2021-01-20,A008217,2
2021-01-20,A008240,2
2021-01-20,A008244,11
2021-01-20,A008246,1
2021-01-20,A008247,1
2021-01-20,A008253,4
2021-01-20,A008254,6
2021-01-20,A008255,2
2021-01-20,A008256,2
2021-01-20,A008268,2
2021-01-20,A008295,1
2021-01-20,A008321,1
2021-01-20,A008334,2
2021-01-20,A008342,5
2021-01-20,A008343,1
2021-01-20,A008344,4
2021-01-20,A008345,16
2021-01-20,A008349,4
2021-01-20,A008354,2
2021-01-20,A008412,2
2021-01-20,A008414,2
2021-01-20,A008427,1
2021-01-20,A008444,1
2021-01-20,A008479,2
2021-01-20,A008504,1
2021-01-20,A008506,2
2021-01-20,A008509,5
2021-01-20,A008510,1
2021-01-20,A008534,1
2021-01-20,A008536,2
2021-01-20,A008570,3
2021-01-20,A008572,1
2021-01-20,A008573,1
2021-01-20,A008574,1
2021-01-20,A008575,2
2021-01-20,A008582,6
2021-01-20,A008587,1
2021-01-20,A008595,1
2021-01-20,A008596,6
2021-01-20,A008603,1
2021-01-20,A008644,4
2021-01-20,A008661,3
2021-01-20,A008662,1
2021-01-20,A008664,5
2021-01-20,A008665,2
2021-01-20,A008784,1
2021-01-20,A008800,6
2021-01-20,A008827,3
2021-01-20,A008831,2
2021-01-20,A008840,1
2021-01-20,A008841,2
2021-01-20,A008869,3
2021-01-20,A008920,2
2021-01-20,A008927,4
2021-01-20,A008931,2
2021-01-20,A008934,20
2021-01-20,A008959,3
2021-01-20,A008965,1
2021-01-20,A009000,1
2021-01-20,A009004,2
2021-01-20,A009006,3
2021-01-20,A009008,2
2021-01-20,A009009,1
2021-01-20,A009012,1
2021-01-20,A009013,2
2021-01-20,A009031,10
2021-01-20,A009037,1
2021-01-20,A009038,1
2021-01-20,A009043,1
2021-01-20,A009070,6
2021-01-20,A009085,2
2021-01-20,A009095,3
2021-01-20,A009122,1
2021-01-20,A009131,12
2021-01-20,A009133,3
2021-01-20,A009137,1
2021-01-20,A009145,1
2021-01-20,A009159,1
2021-01-20,A009225,9
2021-01-20,A009279,1
2021-01-20,A009291,1
2021-01-20,A009292,2
2021-01-20,A009295,1
2021-01-20,A009302,3
2021-01-20,A009314,1
2021-01-20,A009347,2
2021-01-20,A009372,1
2021-01-20,A009436,1
2021-01-20,A009457,3
2021-01-20,A009497,1
2021-01-20,A009499,3
2021-01-20,A009515,4
2021-01-20,A009516,4
2021-01-20,A009518,4
2021-01-20,A009527,1
2021-01-20,A009565,1
2021-01-20,A009568,3
2021-01-20,A009569,3
2021-01-20,A009661,1
2021-01-20,A009684,4
2021-01-20,A009724,2
2021-01-20,A009727,2
2021-01-20,A009728,2
2021-01-20,A009748,1
2021-01-20,A009789,2
2021-01-20,A009790,4
2021-01-20,A009792,1
2021-01-20,A009811,5
2021-01-20,A009814,1
2021-01-20,A009824,1
2021-01-20,A009907,1
2021-01-20,A009908,1
2021-01-20,A009925,3
2021-01-20,A009952,4
2021-01-20,A009953,4
2021-01-20,A009955,3
2021-01-20,A009975,1
2021-01-20,A010006,2
2021-01-20,A010022,4
2021-01-20,A010024,1
2021-01-20,A010038,10
2021-01-20,A010039,10
2021-01-20,A010044,7
2021-01-20,A010054,12
2021-01-20,A010055,4
2021-01-20,A010057,4
2021-01-20,A010075,2
2021-01-20,A010094,1
2021-01-20,A010098,1
2021-01-20,A010115,2
2021-01-20,A010144,3
2021-01-20,A010221,41
2021-01-20,A010267,1
2021-01-20,A010270,1
2021-01-20,A010283,6
2021-01-20,A010299,2
2021-01-20,A010312,1
2021-01-20,A010316,27
2021-01-20,A010332,1
2021-01-20,A010368,2
2021-01-20,A010400,4
2021-01-20,A010426,5
2021-01-20,A010431,2
2021-01-20,A010512,1
2021-01-20,A010538,1
2021-01-20,A010550,2
2021-01-20,A010568,40
2021-01-20,A010584,8
2021-01-20,A010589,1
2021-01-20,A010598,10
2021-01-20,A010614,1
2021-01-20,A010617,2
2021-01-20,A010667,2
2021-01-20,A010668,3
2021-01-20,A010691,2
2021-01-20,A010696,2
2021-01-20,A010719,1
2021-01-20,A010727,5
2021-01-20,A010731,1
2021-01-20,A010771,14
2021-01-20,A010788,17
2021-01-20,A010795,2
2021-01-20,A010796,4
2021-01-20,A010845,4
2021-01-20,A010860,1
2021-01-20,A010863,6
2021-01-20,A010864,3
2021-01-20,A010867,8
2021-01-20,A010888,2
2021-01-20,A010890,6
2021-01-20,A010901,1
2021-01-20,A010915,3
2021-01-20,A010946,11
2021-01-20,A010950,429
2021-01-20,A010951,29
2021-01-20,A010963,3
2021-01-20,A010969,1
2021-01-20,A010973,2
2021-01-20,A010978,1
2021-01-20,A011038,1
2021-01-20,A011039,4
2021-01-20,A011040,2
2021-01-20,A011059,2
2021-01-20,A011060,2
2021-01-20,A011062,1
2021-01-20,A011065,3
2021-01-20,A011087,1
2021-01-20,A011098,3
2021-01-20,A011119,2
2021-01-20,A011161,1
2021-01-20,A011176,2
2021-01-20,A011275,1
2021-01-20,A011281,1
2021-01-20,A011296,5
2021-01-20,A011319,10
2021-01-20,A011323,1
2021-01-20,A011332,1
2021-01-20,A011333,1
2021-01-20,A011334,2
2021-01-20,A011344,1
2021-01-20,A011345,3
2021-01-20,A011352,3
2021-01-20,A011366,2
2021-01-20,A011368,2
2021-01-20,A011460,4
2021-01-20,A011530,5
2021-01-20,A011555,12
2021-01-20,A011598,4
2021-01-20,A011638,1
2021-01-20,A011641,1
2021-01-20,A011659,3
2021-01-20,A011670,2
2021-01-20,A011672,2
2021-01-20,A011742,3
2021-01-20,A011744,3
2021-01-20,A011745,38
2021-01-20,A011759,3
2021-01-20,A011773,2
2021-01-20,A011774,1
2021-01-20,A011820,1
2021-01-20,A011824,2
2021-01-20,A011825,1
2021-01-20,A011828,5
2021-01-20,A011862,2
2021-01-20,A011868,1
2021-01-20,A011882,1
2021-01-20,A011899,2
2021-01-20,A011900,2
2021-01-20,A011912,10
2021-01-20,A011913,6
2021-01-20,A011953,1
2021-01-20,A011959,1
2021-01-20,A011967,2
2021-01-20,A011978,3
2021-01-20,A011979,1
2021-01-20,A011993,8
2021-01-20,A011995,4
2021-01-20,A011999,1
2021-01-20,A012011,2
2021-01-20,A012024,1
2021-01-20,A012025,4
2021-01-20,A012028,6
2021-01-20,A012030,2
2021-01-20,A012035,1
2021-01-20,A012044,1
2021-01-20,A012084,1
2021-01-20,A012169,3
2021-01-20,A012189,4
2021-01-20,A012203,1
2021-01-20,A012204,2
2021-01-20,A012221,2
2021-01-20,A012248,1
2021-01-20,A012255,2
2021-01-20,A012256,4
2021-01-20,A012276,4
2021-01-20,A012304,2
2021-01-20,A012307,1
2021-01-20,A012309,3
2021-01-20,A012320,2
2021-01-20,A012327,2
2021-01-20,A012354,8
2021-01-20,A012376,3
2021-01-20,A012398,1
2021-01-20,A012419,2
2021-01-20,A012532,3
2021-01-20,A012546,10
2021-01-20,A012561,21
2021-01-20,A012571,8
2021-01-20,A012584,20
2021-01-20,A012585,3
2021-01-20,A012590,20
2021-01-20,A012604,3
2021-01-20,A012605,27
2021-01-20,A012606,45
2021-01-20,A012608,5
2021-01-20,A012643,12
2021-01-20,A012644,6
2021-01-20,A012660,3
2021-01-20,A012720,50
2021-01-20,A012759,4
2021-01-20,A012763,3
2021-01-20,A012804,7
2021-01-20,A012815,6
2021-01-20,A012874,2
2021-01-20,A012876,1
2021-01-20,A012883,1
2021-01-20,A012917,5
2021-01-20,A012920,2
2021-01-20,A012929,1
2021-01-20,A012941,2
2021-01-20,A012946,2
2021-01-20,A012949,1
2021-01-20,A012952,2
2021-01-20,A012961,30
2021-01-20,A012974,1
2021-01-20,A012976,2
2021-01-20,A012979,1
2021-01-20,A013023,8
2021-01-20,A013025,1
2021-01-20,A013032,4
2021-01-20,A013034,1
2021-01-20,A013054,4
2021-01-20,A013055,2
2021-01-20,A013073,2
2021-01-20,A013074,6
2021-01-20,A013075,2
2021-01-20,A013076,2
2021-01-20,A013077,3
2021-01-20,A013079,2
2021-01-20,A013080,8
2021-01-20,A013120,2
2021-01-20,A013126,2
2021-01-20,A013128,2
2021-01-20,A013142,2
2021-01-20,A013143,2
2021-01-20,A013145,5
2021-01-20,A013146,4
2021-01-20,A013147,1
2021-01-20,A013155,3
2021-01-20,A013192,1
2021-01-20,A013194,2
2021-01-20,A013197,5
2021-01-20,A013202,8
2021-01-20,A013205,2
2021-01-20,A013241,1
2021-01-20,A013243,1
2021-01-20,A013251,1
2021-01-20,A013272,10
2021-01-20,A013328,2
2021-01-20,A013330,1
2021-01-20,A013335,15
2021-01-20,A013349,2
2021-01-20,A013361,2
2021-01-20,A013362,5
2021-01-20,A013376,2
2021-01-20,A013380,3
2021-01-20,A013381,2
2021-01-20,A013406,2
2021-01-20,A013413,2
2021-01-20,A013430,3
2021-01-20,A013432,5
2021-01-20,A013457,2
2021-01-20,A013459,4
2021-01-20,A013476,1
2021-01-20,A013478,1
2021-01-20,A013498,1
2021-01-20,A013499,1
2021-01-20,A013501,2
2021-01-20,A013503,3
2021-01-20,A013518,1
2021-01-20,A013530,7
2021-01-20,A013564,1
2021-01-20,A013569,2
2021-01-20,A013580,5
2021-01-20,A013593,10
2021-01-20,A013599,2
2021-01-20,A013614,22
2021-01-20,A013617,5
2021-01-20,A013647,1
2021-01-20,A013655,1
2021-01-20,A013656,2
2021-01-20,A013657,6
2021-01-20,A013665,3
2021-01-20,A013666,1
2021-01-20,A013669,1
2021-01-20,A013670,1
2021-01-20,A013672,1
2021-01-20,A013704,3
2021-01-20,A013705,3
2021-01-20,A013707,10
2021-01-20,A013711,4
2021-01-20,A013718,15
2021-01-20,A013719,15
2021-01-20,A013720,5
2021-01-20,A013721,14
2021-01-20,A013722,2
2021-01-20,A013723,2
2021-01-20,A013724,3
2021-01-20,A013726,3
2021-01-20,A013728,8
2021-01-20,A013731,4
2021-01-20,A013781,7
2021-01-20,A013790,4
2021-01-20,A013794,3
2021-01-20,A013800,2
2021-01-20,A013803,70
2021-01-20,A013813,235
2021-01-20,A013826,8
2021-01-20,A013833,8
2021-01-20,A013851,5
2021-01-20,A013946,1
2021-01-20,A013968,60
2021-01-20,A013986,1
2021-01-20,A014070,2
2021-01-20,A014157,3
2021-01-20,A014158,4
2021-01-20,A014164,4
2021-01-20,A014179,3
2021-01-20,A014183,1
2021-01-20,A014185,17
2021-01-20,A014190,2
2021-01-20,A014206,2
2021-01-20,A014207,2
2021-01-20,A014220,4
2021-01-20,A014225,1
2021-01-20,A014230,5
2021-01-20,A014273,1
2021-01-20,A014274,1
2021-01-20,A014284,2
2021-01-20,A014288,2
2021-01-20,A014316,4
2021-01-20,A014321,13
2021-01-20,A014329,6
2021-01-20,A014367,7
2021-01-20,A014384,4
2021-01-20,A014416,2
2021-01-20,A014796,1
2021-01-20,A014797,2
2021-01-20,A016070,10
2021-01-20,A019348,1
2021-01-20,A019575,1
2021-01-20,A019975,3
2021-01-20,A020511,1
2021-01-20,A021721,1
2021-01-20,A022080,1
2021-01-20,A022153,1
2021-01-20,A022661,8
2021-01-20,A022746,4
2021-01-20,A024089,1
2021-01-20,A024365,1
2021-01-20,A024532,1
2021-01-20,A025548,1
2021-01-20,A026244,1
2021-01-20,A029960,1
2021-01-20,A030462,1
2021-01-21,A015237,1
2021-01-21,A015537,1
